project_id,project_type,state,district,land_area_hectares,affected_families,legal_disputes,pending_approvals,approval_delay_days,compensation_percentage,documentation_percentage,rehabilitation_percentage,possession_percentage,stakeholder_response_percentage,historical_performance_percentage,sia_to_preliminary_months,land_record_update_days,objection_disposal_days,acquisition_cost_deposit_months,preliminary_to_declaration_months,award_duration_months,rr_implementation_months,official_benchmark_breaches,current_stage,latitude,longitude,delay_days,delayed
LA03947,Industrial Corridor,Uttar Pradesh,Kanpur Nagar,167.16,137,1,1,55,30.98,16.64,19.57,32.09,26.58,36.24,9.78,58,57,4.38,8.73,16.43,14.21,0,Award,26.232625,80.38849,7,0
LA03948,Highway,Maharashtra,Pune,63.18,38,3,0,58,59.25,53.85,61.89,34.21,68.26,52.7,11.32,55,67,4.06,11.43,20.24,4.0,1,Compensation,18.464415,73.958878,105,0
LA03949,Industrial Corridor,Gujarat,Rajkot,47.4,105,1,0,34,52.87,85.31,45.0,67.91,58.31,81.21,8.06,76,54,2.51,8.48,15.2,18.38,2,Compensation,22.135036,70.831566,40,0
LA03950,Airport,Andhra Pradesh,Guntur,11.69,47,1,1,63,71.72,55.43,25.01,30.68,58.27,52.35,8.07,83,41,4.37,5.4,23.53,5.81,1,Compensation,16.357537,80.447207,31,0
LA03951,Power,Gujarat,Rajkot,26.48,51,1,0,22,64.77,26.25,38.06,36.91,46.78,33.09,9.27,96,18,5.23,9.67,9.99,13.62,1,Compensation,22.306008,70.843434,21,0
LA03952,Irrigation,Gujarat,Ahmedabad,26.1,47,2,1,47,55.01,59.91,60.39,61.68,63.36,63.59,11.55,60,52,7.62,10.55,19.06,15.37,1,Compensation,22.93794,72.587349,78,0
LA03953,Irrigation,Gujarat,Surat,163.11,242,2,0,55,50.29,57.01,45.0,53.94,45.88,57.56,7.44,37,52,4.86,3.14,17.02,8.8,0,Compensation,21.114556,72.8293,67,0
LA03954,Urban Development,Tamil Nadu,Coimbatore,157.24,152,0,1,27,34.11,38.23,36.0,54.3,23.33,39.46,5.6,74,45,6.47,15.25,19.01,21.13,4,Compensation,11.054925,76.950997,438,1
LA03955,Railway,Telangana,Nalgonda,56.56,83,0,3,76,55.58,61.17,24.58,43.64,37.44,58.11,7.74,75,51,5.75,12.02,19.02,14.88,2,Compensation,17.017716,79.296474,5,0
LA03956,Power,Rajasthan,Sawai Madhopur,93.08,55,0,0,7,38.18,48.31,42.74,72.73,43.59,77.73,7.18,51,5,9.14,12.01,17.39,17.21,2,Compensation,26.051764,76.267166,71,0
LA03957,Industrial Corridor,Tamil Nadu,Coimbatore,95.31,130,3,0,34,55.49,68.49,65.14,43.59,81.1,57.53,13.48,58,69,5.75,11.36,7.11,24.53,3,Compensation,11.019875,76.95496,437,1
LA03958,Industrial Corridor,Rajasthan,Kota,30.01,7,1,1,34,56.61,56.52,39.93,59.31,38.69,56.05,2.5,48,46,5.79,8.4,12.51,4.0,0,Compensation,25.121375,75.868777,66,0
LA03959,Airport,Karnataka,Dharwad,61.73,118,1,4,123,58.72,58.36,38.89,41.76,42.65,50.52,13.76,44,39,2.87,7.51,8.71,14.22,1,Compensation,15.464406,75.027862,50,0
LA03960,Irrigation,Maharashtra,Pune,465.44,460,5,0,42,55.67,45.19,57.93,38.2,34.79,46.87,7.85,53,94,3.55,9.71,26.24,14.01,1,Compensation,18.429596,73.955861,91,0
LA03961,Metro,Gujarat,Surat,14.19,48,4,2,94,62.79,36.02,57.13,45.3,41.97,37.58,6.84,110,74,3.09,12.94,19.95,13.83,3,Compensation,21.114204,72.875951,83,0
LA03962,Metro,Karnataka,Mysuru,108.71,117,1,2,63,43.88,62.3,47.96,79.7,68.18,54.89,11.88,67,16,8.98,8.51,26.5,13.38,2,Compensation,12.215477,76.628393,310,1
LA03963,Industrial Corridor,Gujarat,Rajkot,41.16,43,1,1,67,56.69,60.68,22.71,62.0,53.97,59.81,13.26,102,45,4.78,6.33,27.76,18.58,3,Compensation,22.28668,70.823461,398,1
LA03964,Airport,Gujarat,Ahmedabad,73.08,55,6,1,46,35.54,33.64,22.31,13.29,31.53,30.78,12.97,90,100,4.47,8.61,28.67,11.6,3,Award,23.071805,72.573128,501,1
LA03965,Irrigation,Maharashtra,Nagpur,218.95,134,1,0,14,29.41,45.09,16.58,45.63,38.79,32.83,8.53,39,43,1.52,7.29,17.5,11.57,0,Award,21.108018,78.972659,405,1
LA03966,Industrial Corridor,Uttar Pradesh,Agra,56.53,9,1,0,28,28.03,48.87,71.68,46.87,60.46,71.97,6.59,67,99,3.45,11.23,16.52,14.82,2,Compensation,27.174198,78.00229,83,0
LA03967,Industrial Corridor,Telangana,Warangal,37.97,61,3,1,51,31.83,39.35,48.59,40.65,50.83,51.83,8.76,84,84,3.96,11.09,6.93,17.58,2,Compensation,17.995495,79.4681,113,0
LA03968,Power,Maharashtra,Nashik,161.44,264,2,1,37,48.43,50.15,37.28,36.35,45.74,44.89,8.36,70,12,7.42,6.68,17.79,21.07,3,Compensation,20.118827,73.882002,366,1
LA03969,Metro,Maharashtra,Nagpur,203.07,305,3,2,41,48.14,75.73,20.08,49.23,75.65,53.9,11.83,62,27,7.28,11.22,14.98,18.72,3,Award,21.179631,79.200625,517,1
LA03970,Industrial Corridor,Punjab,Amritsar,154.19,233,0,1,36,53.4,45.37,31.3,50.85,47.58,43.61,12.04,67,63,5.36,2.14,27.68,13.79,3,Compensation,31.769069,74.837415,365,1
LA03971,Railway,Telangana,Nalgonda,34.13,26,0,0,23,78.0,57.62,50.52,62.54,76.62,83.72,10.98,53,22,6.92,11.8,24.65,5.57,1,Possession,17.058007,79.28973,45,0
LA03972,Railway,Karnataka,Belagavi,287.81,339,4,0,31,56.24,63.16,51.82,40.66,66.16,75.86,10.91,75,53,6.71,5.49,21.45,20.42,3,Compensation,15.901106,74.331224,419,1
LA03973,Airport,Gujarat,Vadodara,899.79,1280,5,0,57,60.48,57.62,74.34,56.17,67.02,78.33,16.22,39,77,5.99,4.88,30.46,30.07,4,Possession,22.317701,73.207144,369,1
LA03974,Railway,Maharashtra,Mumbai,47.35,55,0,2,51,52.87,45.1,54.98,37.06,54.55,51.59,10.16,107,30,6.8,9.34,29.45,10.04,2,Compensation,19.096742,72.933536,439,1
LA03975,Railway,Maharashtra,Nagpur,39.17,36,1,2,115,54.14,66.72,56.91,71.64,74.83,63.19,11.26,48,69,3.99,7.6,24.7,9.88,1,Possession,21.207023,79.115961,362,1
LA03976,Industrial Corridor,Telangana,Warangal,512.88,261,4,0,25,46.98,28.97,50.11,40.23,56.29,42.28,14.78,64,66,7.3,10.63,21.01,13.4,4,Compensation,17.961061,79.455677,438,1
LA03977,Urban Development,Rajasthan,Jaipur,96.43,108,4,1,61,61.67,55.7,74.22,55.94,53.74,68.07,11.49,76,44,5.56,5.52,23.8,6.62,1,Possession,26.798395,75.817694,220,1
LA03978,Industrial Corridor,Rajasthan,Jaipur,86.84,20,3,1,43,72.36,60.98,59.36,62.11,44.61,54.67,10.63,70,16,2.62,9.83,26.68,12.0,1,Possession,26.799516,75.842482,340,1
LA03979,Urban Development,Madhya Pradesh,Bhopal,211.5,166,1,1,43,51.02,51.94,63.2,53.94,55.53,62.2,14.73,46,17,4.76,7.13,17.23,7.18,1,Compensation,23.263811,77.27117,12,0
LA03980,Railway,Punjab,Patiala,20.87,20,0,0,9,13.64,22.57,18.03,7.48,7.44,22.99,11.04,57,5,2.71,6.62,20.87,11.3,0,Preliminary Notification,30.406843,76.413852,18,0
LA03981,Metro,Punjab,Amritsar,16.39,5,2,1,46,76.4,65.01,62.77,58.51,73.9,77.45,6.59,51,36,2.69,7.56,17.85,11.62,0,Possession,31.817077,75.083551,23,0
LA03982,Urban Development,Gujarat,Rajkot,392.31,215,2,4,101,40.95,42.89,36.9,50.87,17.28,34.23,16.01,41,21,6.59,10.29,21.39,21.57,3,Compensation,22.308241,70.858697,499,1
LA03983,Urban Development,Rajasthan,Jodhpur,102.86,169,3,0,15,60.92,29.89,43.98,39.05,62.55,50.54,11.19,75,50,5.28,7.5,29.33,20.58,2,Compensation,26.399999,73.043874,94,0
LA03984,Power,Madhya Pradesh,Jabalpur,524.16,903,2,0,43,30.5,43.29,37.9,36.73,39.6,51.21,3.8,84,54,7.04,6.58,32.71,31.9,4,Award,23.043614,80.010632,54,0
LA03985,Industrial Corridor,Rajasthan,Jaipur,27.14,44,3,2,58,24.34,29.1,28.19,38.91,32.36,41.33,15.3,58,33,4.23,11.26,17.18,18.91,2,Award,26.907733,75.816595,477,1
LA03986,Urban Development,Rajasthan,Sawai Madhopur,82.99,89,0,1,122,38.54,72.93,54.92,62.56,66.28,68.38,9.63,70,69,5.04,9.03,26.01,23.23,3,Compensation,26.037263,76.263238,465,1
LA03987,Power,Rajasthan,Jodhpur,7.63,22,3,1,56,55.64,34.23,21.83,31.16,47.75,42.11,11.91,26,34,4.96,13.94,19.43,12.58,1,Award,26.25224,72.986364,102,0
LA03988,Irrigation,Gujarat,Ahmedabad,703.95,771,2,2,64,55.01,56.28,75.01,62.21,70.16,75.82,9.07,67,35,5.23,12.1,13.77,16.12,2,Possession,22.968918,72.67324,379,1
LA03989,Irrigation,Uttar Pradesh,Kanpur Nagar,73.64,131,3,2,104,70.2,64.76,62.63,49.4,57.09,84.2,8.72,38,52,6.88,9.38,21.24,16.97,1,Possession,26.443165,80.499181,48,0
LA03990,Railway,Madhya Pradesh,Jabalpur,216.66,368,2,1,76,78.25,62.55,46.13,79.57,63.07,80.13,9.01,63,39,4.83,11.35,14.19,13.01,1,Possession,23.186462,80.047137,109,0
LA03991,Highway,Telangana,Nalgonda,58.51,35,1,2,83,66.95,54.13,39.43,66.83,69.49,71.2,7.48,74,75,4.23,6.04,27.82,16.14,2,Compensation,16.906014,79.26946,337,1
LA03992,Irrigation,Karnataka,Belagavi,82.85,111,0,1,34,45.61,59.34,54.75,59.84,50.69,60.61,9.45,57,13,1.12,9.43,15.53,13.82,0,Compensation,15.841214,74.366483,6,0
LA03993,Highway,Tamil Nadu,Madurai,41.15,47,3,1,60,87.41,63.54,57.33,82.35,82.64,73.93,6.38,62,61,5.33,5.98,12.35,17.98,2,Possession,9.776124,78.158254,430,1
LA03994,Power,Rajasthan,Kota,182.16,289,3,2,96,64.43,41.03,33.8,42.96,54.86,44.54,8.38,62,57,4.94,9.6,17.94,19.23,2,Compensation,25.242045,75.74806,364,1
LA03995,Urban Development,Telangana,Karimnagar,92.26,96,2,4,104,72.52,72.38,83.64,84.93,58.67,79.05,6.08,55,32,5.35,13.59,16.75,15.79,1,Rehabilitation & Resettlement,18.489419,79.019852,92,0
LA03996,Urban Development,Tamil Nadu,Chennai,42.94,88,0,4,92,6.28,40.36,32.27,21.79,34.8,37.89,16.68,51,5,3.55,12.91,16.98,13.41,2,Award,13.097239,80.220797,474,1
LA03997,Highway,Telangana,Karimnagar,56.87,50,1,1,41,61.35,70.88,46.11,73.88,82.05,63.53,14.57,53,52,1.0,8.81,8.99,11.44,1,Possession,18.397019,79.089938,23,0
LA03998,Industrial Corridor,Punjab,Ludhiana,57.09,73,2,0,30,24.31,46.93,40.43,25.69,64.78,47.21,14.77,76,70,5.24,14.87,17.08,17.98,4,Award,30.848499,76.026164,529,1
LA03999,Airport,Uttar Pradesh,Varanasi,17.94,56,2,1,121,61.53,62.83,56.7,45.69,72.52,65.69,11.63,45,42,4.97,6.12,19.0,15.44,0,Compensation,25.240545,83.010674,19,0
LA04000,Power,Andhra Pradesh,Guntur,107.38,78,1,1,179,86.28,87.43,77.16,62.96,77.36,82.06,8.51,44,39,4.51,11.43,27.66,6.96,0,Possession,16.407642,80.400487,75,0
LA04001,Power,Uttar Pradesh,Varanasi,417.18,738,6,2,76,40.13,33.43,53.11,57.61,43.8,52.81,14.51,40,33,5.69,8.63,15.75,16.2,1,Compensation,25.535169,82.890702,397,1
LA04002,Urban Development,Rajasthan,Sawai Madhopur,202.3,298,3,2,103,41.09,63.89,48.34,69.11,43.16,48.82,9.11,48,25,3.72,7.25,18.29,18.96,1,Compensation,25.873487,76.344744,6,0
LA04003,Urban Development,Telangana,Nalgonda,502.92,354,4,2,77,13.72,24.15,36.27,25.82,30.47,61.04,12.91,44,119,6.46,8.1,32.44,14.65,4,Award,17.122085,79.200241,601,1
LA04004,Highway,Madhya Pradesh,Bhopal,174.67,270,1,2,101,53.94,51.99,37.99,56.21,45.79,53.62,8.24,49,30,8.37,10.31,18.3,13.91,1,Compensation,23.232689,77.404022,420,1
LA04005,Railway,Uttar Pradesh,Lucknow,95.47,185,0,0,16,65.14,79.01,50.26,66.3,52.24,51.29,10.52,87,14,1.0,10.17,10.9,9.15,1,Possession,26.788964,80.982024,100,0
LA04006,Railway,Gujarat,Rajkot,26.35,32,3,2,55,57.39,61.29,38.8,37.23,58.46,71.37,14.01,87,44,1.61,15.72,15.97,19.54,4,Compensation,22.276021,70.924354,510,1
LA04007,Irrigation,Maharashtra,Nashik,36.98,43,2,1,57,81.8,80.52,65.09,73.63,90.79,87.22,8.54,77,63,6.7,14.72,15.11,19.87,5,Possession,19.973956,73.652608,22,0
LA04008,Airport,Tamil Nadu,Salem,60.38,5,3,1,34,20.63,29.53,36.32,33.1,28.2,37.28,5.61,89,80,7.91,9.81,14.19,15.46,3,Award,11.718841,78.058851,508,1
LA04009,Industrial Corridor,Rajasthan,Kota,54.12,104,3,2,61,67.98,53.51,29.41,41.65,44.39,48.67,12.15,63,26,5.85,10.3,10.06,14.56,2,Compensation,25.119644,75.769691,349,1
LA04010,Highway,Telangana,Hyderabad,55.65,76,5,1,46,24.02,41.73,42.6,34.43,64.59,30.1,14.67,46,71,4.24,13.44,18.68,11.03,3,Award,17.220291,78.512413,501,1
LA04011,Railway,Punjab,Ludhiana,26.47,8,1,1,63,84.65,54.98,64.41,69.46,57.99,57.34,12.6,12,77,3.43,9.94,19.37,15.42,2,Possession,30.859446,75.993164,75,0
LA04012,Metro,Karnataka,Mysuru,20.78,5,3,2,113,49.3,42.63,80.05,56.53,56.73,68.02,9.49,130,71,7.82,10.81,22.34,7.3,3,Possession,12.290495,76.572233,480,1
LA04013,Urban Development,Maharashtra,Pune,517.42,924,4,2,106,48.67,50.01,55.28,50.19,44.91,57.45,12.23,46,11,4.77,12.12,28.73,30.77,3,Compensation,18.532042,73.825927,430,1
LA04014,Metro,Telangana,Hyderabad,86.46,102,0,1,68,66.01,59.22,75.61,72.41,57.27,83.09,6.15,37,52,3.86,6.45,13.6,6.27,0,Possession,17.38448,78.540996,76,0
LA04015,Metro,Karnataka,Mysuru,90.18,140,1,2,42,56.86,57.95,68.22,61.11,63.44,69.8,6.23,61,58,7.58,11.88,14.12,14.41,2,Possession,12.19811,76.713355,42,0
LA04016,Irrigation,Punjab,Amritsar,84.76,111,2,0,34,55.35,58.38,33.54,79.94,66.61,70.2,5.84,23,65,5.6,9.23,24.27,20.4,2,Compensation,31.724502,74.918121,399,1
LA04017,Irrigation,Uttar Pradesh,Kanpur Nagar,25.91,27,3,2,74,35.49,61.1,38.23,18.03,66.88,56.49,9.33,52,89,4.56,9.94,39.38,7.18,2,Award,26.411819,80.277977,363,1
LA04018,Airport,Punjab,Patiala,33.86,5,2,1,111,23.37,57.56,43.27,38.74,46.37,55.72,7.2,60,32,4.87,3.6,18.73,12.2,0,Award,30.439147,76.388546,471,1
LA04019,Industrial Corridor,Punjab,Patiala,163.13,169,2,0,12,48.53,64.6,50.22,54.63,78.82,63.5,6.47,91,55,4.37,5.17,22.74,8.92,1,Compensation,30.4433,76.448721,113,0
LA04020,Airport,Madhya Pradesh,Bhopal,281.25,184,1,2,80,27.31,52.5,73.77,29.39,47.26,69.83,4.8,68,58,7.08,9.64,8.19,21.36,3,Compensation,23.158371,77.39049,452,1
LA04021,Industrial Corridor,Uttar Pradesh,Lucknow,136.04,168,5,1,66,35.59,65.04,39.25,44.47,65.25,68.8,11.55,61,43,3.99,8.82,20.18,21.25,2,Award,26.764788,80.873065,91,0
LA04022,Metro,Maharashtra,Nashik,21.69,28,2,0,23,50.92,61.67,45.41,67.53,64.11,54.29,12.92,83,50,7.06,7.82,13.88,7.36,3,Compensation,19.897321,73.806726,343,1
LA04023,Industrial Corridor,Rajasthan,Jodhpur,205.39,292,2,2,129,46.24,48.0,40.8,64.48,53.79,70.58,9.82,58,63,3.48,10.13,19.94,18.41,2,Compensation,26.258903,72.949871,397,1
LA04024,Power,Karnataka,Belagavi,19.64,60,0,0,56,48.71,33.51,44.06,53.7,38.2,33.31,9.56,89,41,6.29,5.96,18.41,10.98,2,Compensation,15.864101,74.515912,53,0
LA04025,Highway,Tamil Nadu,Coimbatore,37.74,56,0,0,1,62.7,55.27,24.36,53.89,75.09,53.98,13.25,59,65,2.93,8.66,24.74,18.67,3,Compensation,11.104962,77.111563,378,1
LA04026,Urban Development,Punjab,Ludhiana,27.57,26,1,0,48,52.05,45.4,21.86,25.37,26.96,55.46,5.6,60,27,8.79,6.35,14.31,13.14,1,Award,30.919608,75.73162,313,1
LA04027,Metro,Tamil Nadu,Madurai,415.18,238,0,1,70,89.17,80.94,50.49,80.07,84.39,91.17,11.61,26,13,5.52,13.9,25.79,9.74,1,Possession,9.978905,78.17864,66,0
LA04028,Metro,Karnataka,Belagavi,223.73,256,2,0,21,54.81,35.95,60.49,63.77,51.36,52.14,8.98,67,69,3.47,7.66,20.61,14.19,2,Compensation,15.90351,74.496068,314,1
LA04029,Power,Andhra Pradesh,Guntur,175.65,157,3,1,38,21.06,30.0,32.29,31.74,24.31,57.88,12.55,78,76,9.61,8.9,30.68,13.31,5,Award,16.318195,80.583602,530,1
LA04030,Highway,Rajasthan,Sawai Madhopur,302.53,261,3,2,129,67.12,58.11,66.11,70.17,75.17,65.51,11.9,62,52,5.44,8.78,19.3,7.69,1,Possession,25.951591,76.392693,288,1
LA04031,Airport,Maharashtra,Pune,59.5,108,2,0,5,52.75,63.05,66.51,37.79,82.75,67.97,13.86,48,26,2.57,12.37,23.44,16.72,2,Compensation,18.502219,73.828349,293,1
LA04032,Power,Rajasthan,Kota,19.06,5,0,0,11,50.41,69.76,73.4,59.75,66.71,54.33,16.94,43,69,2.54,3.4,15.38,15.96,2,Possession,25.065183,75.975458,98,0
LA04033,Railway,Andhra Pradesh,Visakhapatnam,32.15,22,2,1,48,61.05,78.28,65.88,76.02,57.39,77.61,14.91,47,16,5.79,9.25,15.74,18.46,2,Possession,17.562773,83.378902,89,0
LA04034,Power,Punjab,Amritsar,255.87,204,2,3,53,51.03,28.76,58.44,35.63,50.44,43.15,13.77,62,55,3.96,5.04,28.33,11.91,2,Compensation,31.585956,74.889494,444,1
LA04035,Metro,Karnataka,Belagavi,74.0,103,0,1,50,33.44,51.7,46.94,43.98,35.71,35.37,10.92,32,31,2.99,7.3,22.5,22.45,1,Compensation,15.77671,74.524673,33,0
LA04036,Industrial Corridor,Andhra Pradesh,Vijayawada,93.98,78,1,1,89,61.99,82.03,63.09,54.38,53.44,66.47,6.42,52,17,5.97,8.71,10.91,15.61,0,Compensation,16.616755,80.750004,455,1
LA04037,Power,Telangana,Karimnagar,196.1,218,1,0,24,72.82,79.31,77.27,66.12,67.9,82.46,10.92,54,64,9.68,2.75,23.23,17.96,2,Possession,18.270335,79.168785,0,0
LA04038,Urban Development,Karnataka,Dharwad,33.71,19,0,0,11,27.09,35.47,60.03,33.98,43.04,24.94,6.94,77,26,6.08,3.64,5.0,13.23,2,Compensation,15.333006,74.984479,392,1
LA04039,Metro,Uttar Pradesh,Lucknow,323.65,264,3,3,81,77.63,76.58,22.66,47.38,65.24,79.71,6.88,97,38,7.26,5.79,20.44,14.56,2,Compensation,26.839586,80.875389,29,0
LA04040,Irrigation,Andhra Pradesh,Vijayawada,46.11,49,0,0,22,54.19,40.97,62.98,51.92,40.93,61.79,10.44,51,61,8.12,4.43,19.67,8.17,2,Compensation,16.425691,80.569366,33,0
LA04041,Power,Maharashtra,Nagpur,34.24,43,2,0,16,9.37,21.79,15.96,13.35,25.96,24.75,6.48,71,86,6.35,6.08,22.37,9.34,3,Preliminary Notification,21.274472,79.048286,528,1
LA04042,Urban Development,Uttar Pradesh,Varanasi,143.04,171,2,0,27,5.0,51.51,45.79,23.53,29.47,26.25,12.4,111,50,6.34,8.81,32.84,20.88,5,Award,25.347877,83.092472,607,1
LA04043,Highway,Uttar Pradesh,Kanpur Nagar,44.12,30,1,1,81,21.5,39.44,41.64,18.54,17.51,28.54,8.05,80,11,6.69,13.02,20.59,18.68,4,Award,26.40591,80.353666,494,1
LA04044,Airport,Andhra Pradesh,Visakhapatnam,144.72,162,3,1,81,37.81,46.55,25.81,56.68,48.41,48.44,11.3,49,41,4.52,8.25,17.33,11.83,0,Compensation,17.636883,83.299868,21,0
LA04045,Railway,Karnataka,Belagavi,72.02,41,4,0,39,58.2,52.88,66.55,42.21,57.41,51.61,7.45,46,70,5.15,12.51,11.47,11.46,2,Compensation,15.937185,74.409037,292,1
LA04046,Power,Punjab,Ludhiana,77.46,92,0,3,93,50.82,76.2,59.92,83.66,71.04,67.11,15.06,25,49,7.14,7.74,7.86,10.73,2,Possession,30.87925,75.955913,79,0
LA04047,Irrigation,Karnataka,Mysuru,235.37,243,2,0,49,56.93,50.67,56.33,58.8,31.83,61.36,5.2,84,47,7.35,8.4,25.48,23.03,3,Compensation,12.393849,76.556188,43,0
LA04048,Irrigation,Karnataka,Belagavi,42.96,60,3,3,95,38.81,69.06,55.15,51.88,51.46,61.18,5.02,92,89,8.73,11.9,12.77,10.73,3,Compensation,15.80895,74.630756,115,0
LA04049,Irrigation,Andhra Pradesh,Vijayawada,18.97,5,4,1,46,57.7,63.63,66.51,66.49,58.84,54.83,10.42,40,24,5.05,7.43,21.99,4.0,0,Possession,16.65309,80.758889,61,0
LA04050,Power,Maharashtra,Pune,20.19,5,2,1,104,29.77,45.62,35.81,39.29,50.91,51.98,7.78,80,8,3.08,6.07,22.91,14.85,1,Award,18.424516,73.792374,497,1
LA04051,Railway,Punjab,Ludhiana,57.52,46,2,2,48,65.19,81.19,76.72,63.04,75.04,73.54,18.32,69,60,6.76,8.63,22.28,9.77,3,Possession,30.976623,75.973586,66,0
LA04052,Metro,Telangana,Hyderabad,131.79,242,3,1,60,90.03,100.0,56.21,75.65,76.96,85.46,9.97,55,97,4.63,2.42,28.11,15.52,1,Possession,17.374519,78.504418,48,0
LA04053,Highway,Karnataka,Bengaluru Urban,40.82,72,0,0,64,76.18,64.09,68.77,56.09,55.06,57.78,13.68,55,37,4.09,4.05,29.23,11.51,1,Possession,12.982436,77.536693,99,0
LA04054,Power,Gujarat,Surat,73.84,5,1,1,35,62.57,69.53,27.7,43.19,42.64,67.53,7.91,51,46,4.36,11.62,17.94,9.81,0,Compensation,21.146255,72.95809,102,0
LA04055,Railway,Tamil Nadu,Salem,165.15,227,1,0,34,84.4,90.32,57.98,79.01,60.03,56.12,7.37,59,58,7.66,4.82,21.75,8.87,1,Possession,11.522316,78.082835,100,0
LA04056,Irrigation,Madhya Pradesh,Indore,95.17,156,2,0,32,25.07,49.04,57.54,76.88,33.8,51.5,9.08,55,46,1.57,11.26,23.42,14.22,0,Compensation,22.662797,75.896138,94,0
LA04057,Urban Development,Karnataka,Belagavi,99.75,130,3,0,33,22.51,29.26,49.87,25.22,34.46,34.94,4.73,57,70,5.08,8.73,22.24,14.12,1,Award,15.762848,74.446415,458,1
LA04058,Industrial Corridor,Maharashtra,Pune,427.9,529,4,1,28,54.58,50.18,32.63,14.31,40.16,37.74,14.22,57,98,2.43,8.99,27.91,15.27,2,Award,18.54528,73.905691,87,0
LA04059,Irrigation,Karnataka,Belagavi,17.73,5,3,1,85,60.42,73.2,57.81,60.84,79.42,81.19,13.4,35,53,5.96,5.51,21.25,15.25,1,Compensation,15.902637,74.401905,221,1
LA04060,Railway,Karnataka,Dharwad,15.1,37,3,5,89,48.34,32.7,32.29,38.15,9.54,33.65,12.8,96,61,8.05,14.01,13.38,12.77,5,Award,15.425307,75.013896,570,1
LA04061,Irrigation,Punjab,Ludhiana,91.03,112,0,0,10,62.58,69.08,88.3,79.74,73.0,75.43,3.45,37,5,3.87,5.87,19.96,19.54,1,Possession,30.954354,75.762563,225,1
LA04062,Industrial Corridor,Madhya Pradesh,Gwalior,80.32,105,4,0,53,22.16,26.89,29.01,28.56,18.71,34.11,11.23,88,41,4.18,9.04,17.98,12.8,1,Award,26.303628,78.183864,6,0
LA04063,Airport,Maharashtra,Nagpur,145.38,163,2,4,89,54.22,53.03,35.66,53.0,44.38,54.92,7.86,73,50,4.7,10.02,13.45,15.22,1,Compensation,21.21646,78.931643,418,1
LA04064,Power,Punjab,Amritsar,70.73,71,1,2,34,45.2,73.11,63.13,62.93,70.07,48.92,11.0,50,23,5.47,3.72,16.48,9.98,0,Compensation,31.528616,74.935041,424,1
LA04065,Industrial Corridor,Rajasthan,Jodhpur,137.51,60,1,1,112,42.0,57.4,64.59,60.7,54.85,48.1,15.14,50,5,2.94,8.68,13.4,11.62,1,Compensation,26.208352,73.006999,59,0
LA04066,Industrial Corridor,Punjab,Ludhiana,87.51,154,4,2,112,45.28,47.07,72.87,65.54,62.63,64.87,9.6,55,22,7.41,9.96,23.54,7.06,1,Possession,30.822954,75.829843,343,1
LA04067,Railway,Rajasthan,Jodhpur,54.78,127,0,0,22,79.11,82.36,75.94,71.79,74.87,81.93,9.31,52,51,1.0,12.18,28.2,14.53,1,Possession,26.299786,72.977321,72,0
LA04068,Metro,Karnataka,Bengaluru Urban,1114.2,1474,3,2,139,39.87,86.3,52.61,67.84,55.72,74.0,8.73,94,61,4.32,2.0,25.96,26.12,3,Compensation,13.034259,77.595624,410,1
LA04069,Metro,Rajasthan,Jodhpur,30.47,5,1,0,10,32.27,33.05,22.97,44.4,45.08,25.56,15.27,85,27,4.68,9.5,16.2,11.94,2,Award,26.24013,73.03312,403,1
LA04070,Metro,Andhra Pradesh,Guntur,30.08,5,1,0,57,53.26,58.84,51.47,70.59,46.77,58.32,11.53,66,61,4.62,13.12,12.95,12.22,3,Compensation,16.262801,80.560389,118,0
LA04071,Industrial Corridor,Andhra Pradesh,Visakhapatnam,67.91,72,1,0,18,88.29,96.29,75.07,86.95,89.04,92.41,11.8,10,44,4.73,3.56,15.44,9.26,0,Rehabilitation & Resettlement,17.596752,83.374812,22,0
LA04072,Highway,Rajasthan,Jaipur,94.69,135,0,1,32,29.47,20.82,24.33,44.34,7.67,16.07,8.15,27,32,7.75,7.52,20.6,20.86,2,Award,26.8323,75.817366,475,1
LA04073,Industrial Corridor,Uttar Pradesh,Lucknow,80.62,124,2,1,44,29.08,52.34,27.44,42.21,35.18,48.49,16.23,64,58,9.86,9.02,11.33,6.02,3,Award,26.814092,80.949637,511,1
LA04074,Irrigation,Maharashtra,Nagpur,166.75,183,1,1,46,73.84,75.3,97.74,84.81,59.35,70.99,11.26,62,40,2.95,9.27,17.36,13.58,1,Rehabilitation & Resettlement,21.180989,79.233278,405,1
LA04075,Airport,Uttar Pradesh,Lucknow,44.85,44,0,1,72,55.11,59.94,38.81,61.2,73.75,59.51,8.5,36,60,2.7,8.09,25.74,17.73,0,Compensation,26.830138,80.949436,53,0
LA04076,Airport,Rajasthan,Sawai Madhopur,66.84,32,0,0,16,32.18,51.92,6.77,33.13,48.07,44.16,8.25,48,73,3.99,11.76,6.78,4.75,1,Award,25.994051,76.203235,434,1
LA04077,Metro,Andhra Pradesh,Visakhapatnam,179.19,112,3,1,26,40.69,25.53,34.08,37.19,46.39,36.6,10.41,67,55,5.61,10.03,18.69,9.44,1,Award,17.497555,83.287899,445,1
LA04078,Metro,Madhya Pradesh,Bhopal,219.53,222,1,2,44,47.13,42.47,32.54,15.86,37.94,41.21,9.22,98,32,4.56,10.41,10.29,13.18,1,Award,23.396481,77.312481,355,1
